Filename: Jornada_287001_npp_perennial_plant_phenology_data.csv     Last updated: 02/22/2018  By: Ken Ramsey

Dataset: Plant phenology transect at NPP sites
Project: Perennial Plant Phenology on NPP Sites
Study #:  287

Variable Information:
DATE              = date of observation [DD/MM/YYYY]
DOY               = day of year
ZONE              = vegetation zone  [C=Creosote G=Grassland M=Mesquite  P=Playa T=Tarbush]
SITE              = site name
SPP               = Species Code [4 letter acronym; see LTER site species list]
DORMANT           = Count (number of dormant individuals)
qf_dormant        = quality flag for DORMANT (blank=good  E=estimated  M=missing  Q=questionable)
NON-REP           = Count (number of non-reproductive individuals)
qf_nonrep         = quality flag for NONREP (blank=good  E=estimated  M=missing  Q=questionable)
BUD               = Count (number of individuals in bud)
qf_bud            = quality flag for BUD (blank=good  E=estimated  M=missing  Q=questionable)
FLOWER            = Count (number of individuals in flower)
qf_flower         = quality flag for FLOWER (blank=good  E=estimated  M=missing  Q=questionable)
FRUIT             = Count (number of individuals in fruit. Does not include OLD_FRUIT)
qf_fruit          = quality flag for FRUIT (blank=good  E=estimated  M=missing  Q=questionable)
TOTAL-OLD-FRUIT   = Count (number of individuals with old fruit = old-fruit-dormant plus old-fruit-nonrep)
OLD-FRUIT-DORMANT = Count (number of DORMANT individuals with old fruit)
OLD-FRUIT-NONREP  = Count (number of NON-REP individuals with old fruit)
METHOD            = Method used (B=belt transect; L=line transect)
SEEDLING          = seedling count
qf_seedling       = quality flag for SEEDLING (blank=good  E=estimated  M=missing  Q=questionable)
OBSERVER          = initials of field observer
TOTALOBS          = total of plants observed (dormant+non-rep+bud+flower+fruit)
PercentDORMANT    = percent of all phenophase observations that are Dormant (= Dormant count divided by count sum of all phenophases but discounting Old-Fruit)
PercentNON-REP    = percent of all phenophase observations that are Non-reproductive (= Dormant count divided by count sum of all phenophases but discounting Old-Fruit)
PercentBUD        = percent of all phenophase observations that are Bud (= Bud count divided by count sum of all phenophases but discounting Old-Fruit)
PercentFLOWER     = percent of all phenophase observations that are Flower (= Dormant count divided by count sum of all phenophases but discounting Old-Fruit)
PercentFRUIT      = percent of all phenophase observations that are Fruit (= Dormant count divided by count sum of all phenophases but discounting Old-Fruit)
COMMENT           = Comment section


DATE,DOY,ZONE,SITE,SPP,DORMANT,qf_dormant,NON-REP,qf_nonrep,BUD,qf_bud,FLOWER,qf_flower,FRUIT,qf_fruit,TOTAL_OLD_FRUIT,OLD-FRUIT-DORMANT,OLD-FRUIT-NONREP,METHOD,SEEDLING,qf_seedling,OBSERVER,TOTAL-OBS,Percent-DORMANT,Percent-NON-REP,Percent-BUD,Percent-FLOWER,Percent-FRUIT,COMMENT
8/16/2001,228,C,SAND,LATR,0,,2,,0,,2,,48,,0,0,0,B,,,MB,52,0,3.85,0,3.85,92.31,
8/16/2001,228,C,SAND,MUPO,0,,46,,0,,0,,0,,0,0,0,B,,,MB,46,0,100,0,0,0,
8/16/2001,228,C,SAND,ZIAC,0,,2,,0,,0,,0,,0,0,0,B,,,MB,2,0,100,0,0,0,
8/16/2001,228,G,BASN,BOER,0,,153,,0,,0,,0,,0,0,0,L,,,MB,153,0,100,0,0,0,
8/16/2001,228,G,BASN,DAPU,0,,5,,0,,0,,0,,0,0,0,B,,,MB,5,0,100,0,0,0,
8/16/2001,228,G,BASN,MUAR,40,,0,,0,,0,,0,,0,0,0,B,,,MB,40,100,0,0,0,0,no green; straw colored
8/16/2001,228,G,BASN,SCBR,0,,28,,0,,0,,0,,0,0,0,L,,,MB,28,0,100,0,0,0,
8/15/2001,227,G,IBPE,BOER,0,,109,,0,,0,,0,,0,0,0,L,,,MB,109,0,100,0,0,0,
8/15/2001,227,G,IBPE,XANT,0,,108,,0,,0,,0,,0,0,0,B,16,,MB,108,0,100,0,0,0,16 seedlings
8/15/2001,227,G,SUMM,BOER,0,,140,,0,,0,,0,,0,0,0,L,,,MB,140,0,100,0,0,0,
8/15/2001,227,G,SUMM,DAPU,0,,2,,0,,0,,0,,0,0,0,B,,,MB,2,0,100,0,0,0,
8/15/2001,227,M,NORT,PRGL,0,,6,,0,,0,,7,,0,0,0,B,2,,MB,13,0,46.15,0,0,53.85,2 true seedlings
8/15/2001,227,M,NORT,SPFL,0,,9,,0,,0,,0,,0,0,0,B,,,MB,9,0,100,0,0,0,
8/15/2001,227,M,NORT,XANT,0,,5,,0,,0,,0,,0,0,0,B,5,,MB,5,0,100,0,0,0,5 seedlings
8/15/2001,227,M,RABB,DAPU,0,,69,,0,,0,,0,,0,0,0,L,,,MB,69,0,100,0,0,0,
8/15/2001,227,M,RABB,MUPO,0,,7,,1,,2,,0,,0,0,0,B,,,MB,10,0,70,10,20,0,
8/15/2001,227,M,RABB,PRGL,0,,14,,0,,0,,1,,0,0,0,B,,,MB,15,0,93.33,0,0,6.67,
8/15/2001,227,M,RABB,SPFL,0,,18,,0,,0,,0,,0,0,0,B,,,MB,18,0,100,0,0,0,
8/15/2001,227,M,RABB,XANT,0,,50,,0,,0,,0,,0,0,0,B,,,MB,50,0,100,0,0,0,
8/15/2001,227,M,WELL,PRGL,0,,18,,0,,0,,23,,0,0,0,B,,,MB,41,0,43.9,0,0,56.1,
8/15/2001,227,M,WELL,XANT,0,,76,,0,,0,,0,,0,0,0,B,59,,MB,76,0,100,0,0,0,59 seedlings
8/16/2001,228,P,COLL,PAOB,0,E,170,E,0,,0,,0,E,0,0,0,B,,,MB,170,0,100,0,0,0,*see history log
8/15/2001,227,P,SMAL,PAOB,0,E,140,E,0,,0,,140,E,140,0,140,B,,,MB,140,0,100,0,0,0,*see history log
8/15/2001,227,P,TOBO,PLMU,0,E,147,E,0,,0,,0,E,0,0,0,L,,,MB,147,0,100,0,0,0,*see history log
8/15/2001,227,P,TOBO,SPAI,0,E,70,E,0,,0,,0,E,0,0,0,L,,,MB,70,0,100,0,0,0,*see history log
8/15/2001,227,T,EAST,FLCE,0,,98,,0,,0,,0,,0,0,0,B,,,MB,98,0,100,0,0,0,
8/15/2001,227,T,EAST,LYBE,7,,9,,0,,2,,0,,0,0,0,B,,,MB,18,38.89,50,0,11.11,0,leafing out again
8/15/2001,227,T,EAST,MUAR,0,,13,,0,,0,,0,,0,0,0,B,,,MB,13,0,100,0,0,0,*see history log; 1m belt
8/15/2001,227,T,EAST,MUPO,0,,53,,0,,0,,0,,0,0,0,B,,,MB,53,0,100,0,0,0,
8/15/2001,227,T,EAST,PLMU,0,,16,,0,,0,,1,,0,0,0,B,,,MB,17,0,94.12,0,0,5.88,
8/15/2001,227,T,EAST,SCBR,0,,47,,0,,0,,0,,0,0,0,L,,,MB,47,0,100,0,0,0,
8/15/2001,227,T,TAYL,FLCE,1,,70,,0,,0,,0,,0,0,0,B,,,MB,71,1.41,98.59,0,0,0,1 dead?
8/15/2001,227,T,TAYL,LYBE,1,,10,,0,,0,,0,,0,0,0,B,,,MB,11,9.09,90.91,0,0,0,
8/15/2001,227,T,TAYL,MUAR,0,,21,,0,,0,,0,,0,0,0,B,,,MB,21,0,100,0,0,0,
8/15/2001,227,T,TAYL,MUPO,0,,18,,0,,5,,0,,0,0,0,B,,,MB,23,0,78.26,0,21.74,0,
8/15/2001,227,T,TAYL,PLMU,0,,8,,0,,0,,0,,0,0,0,B,,,MB,8,0,100,0,0,0,
8/15/2001,227,T,TAYL,SCBR,0,,125,,0,,0,,0,,0,0,0,L,,,MB,125,0,100,0,0,0,
8/15/2001,227,T,TAYL,SPAI,0,,45,,0,,0,,0,,0,0,0,B,,,MB,45,0,100,0,0,0,
8/15/2001,227,T,WEST,FLCE,1,,47,,0,,0,,0,,0,0,0,B,,,MB,48,2.08,97.92,0,0,0,3 dead?
8/15/2001,227,T,WEST,MUAR,0,,5,,0,,0,,0,,0,0,0,B,,,MB,5,0,100,0,0,0,
8/15/2001,227,T,WEST,MUPO,0,,6,,0,,0,,0,,0,0,0,B,,,MB,6,0,100,0,0,0,
8/15/2001,227,T,WEST,PLMU,0,,53,,0,,0,,0,,0,0,0,B,,,MB,53,0,100,0,0,0,
8/15/2001,227,T,WEST,SCBR,0,,111,,0,,0,,0,,0,0,0,L,,,MB,111,0,100,0,0,0,
9/17/2001,260,C,CALI,DAPU,0,,87,,0,,0,,0,,0,0,0,L,,,MB,87,0,100,0,0,0,
9/17/2001,260,C,CALI,LATR,0,,159,,0,,0,,25,,0,0,0,B,,,MB,184,0,86.41,0,0,13.59,fruits tiny
9/17/2001,260,C,CALI,MUPO,0,,15,,1,,0,,0,,0,0,0,B,,,MB,16,0,93.75,6.25,0,0,
9/17/2001,260,C,CALI,XANT,0,,39,,13,,0,,0,,0,0,0,B,,,MB,52,0,75,25,0,0,
9/17/2001,260,C,CALI,ZIAC,0,,10,,0,,0,,0,,0,0,0,B,,,MB,10,0,100,0,0,0,
9/17/2001,260,C,GRAV,DAPU,0,,44,,0,,0,,0,,0,0,0,B,,,MB,44,0,100,0,0,0,*see history log
9/17/2001,260,C,GRAV,LATR,0,,3,,1,,6,,52,,0,0,0,B,,,MB,62,0,4.84,1.61,9.68,83.87,3rd flowering this year
9/17/2001,260,C,GRAV,MUPO,0,,79,,0,,0,,0,,0,0,0,B,,,MB,79,0,100,0,0,0,
9/17/2001,260,C,GRAV,PRGL,0,,11,,0,,0,,0,,0,0,0,B,,,MB,11,0,100,0,0,0,
9/17/2001,260,C,GRAV,ZIAC,0,,22,,0,,0,,0,,0,0,0,B,,,MB,22,0,100,0,0,0,
9/17/2001,260,C,SAND,DAPU,0,,46,,0,,0,,0,,0,0,0,L,,,MB,46,0,100,0,0,0,
9/17/2001,260,C,SAND,LATR,0,,4,,0,,3,,41,,0,0,0,B,,,MB,48,0,8.33,0,6.25,85.42,
9/17/2001,260,C,SAND,MUPO,0,,46,,0,,0,,0,,0,0,0,B,,,MB,46,0,100,0,0,0,
9/17/2001,260,C,SAND,ZIAC,0,,2,,0,,0,,0,,0,0,0,B,,,MB,2,0,100,0,0,0,
9/17/2001,260,G,BASN,BOER,0,,150,,1,,0,,0,,0,0,0,L,,,MB,151,0,99.34,0.66,0,0,
9/17/2001,260,G,BASN,DAPU,0,,4,,0,,0,,0,,0,0,0,B,,,MB,4,0,100,0,0,0,
9/17/2001,260,G,BASN,MUAR,0,,69,,0,,0,,0,,0,0,0,B,,,MB,69,0,100,0,0,0,
9/17/2001,260,G,BASN,SCBR,0,,32,,0,,0,,1,,0,0,0,L,,,MB,33,0,96.97,0,0,3.03,
9/14/2001,257,G,IBPE,BOER,0,,110,,0,,0,,0,,0,0,0,L,,,MB,110,0,100,0,0,0,Very healthy green finally
9/14/2001,257,G,IBPE,XANT,0,,38,,60,,2,,0,,0,0,0,B,10,,MB,100,0,38,60,2,0,10 seedlings
9/17/2001,260,G,SUMM,BOER,0,,137,,3,,0,,0,,0,0,0,L,,,MB,140,0,97.86,2.14,0,0,
9/17/2001,260,G,SUMM,DAPU,0,,0,,0,,0,,0,,0,0,0,B,,,MB,NULL,NULL,NULL,NULL,NULL,NULL,none
9/14/2001,257,M,NORT,PRGL,0,,12,,0,,0,,0,,0,0,0,B,,,MB,12,0,100,0,0,0,
9/14/2001,257,M,NORT,SPFL,0,,5,,0,,0,,0,,0,0,0,B,,,MB,5,0,100,0,0,0,
9/14/2001,257,M,NORT,XANT,0,,2,,3,,0,,0,,0,0,0,B,,,MB,5,0,40,60,0,0,
9/14/2001,257,M,RABB,DAPU,0,,57,,0,,9,,0,,0,0,0,L,,,MB,66,0,86.36,0,13.64,0,
9/14/2001,257,M,RABB,MUPO,0,,10,,3,,1,,0,,0,0,0,B,,,MB,14,0,71.43,21.43,7.14,0,
9/14/2001,257,M,RABB,PRGL,0,,15,,0,,0,,0,,0,0,0,B,,,MB,15,0,100,0,0,0,
9/14/2001,257,M,RABB,SPFL,0,,18,,0,,0,,0,,0,0,0,B,,,MB,18,0,100,0,0,0,
9/14/2001,257,M,RABB,XANT,0,,8,,35,,7,,0,,0,0,0,B,2,,MB,50,0,16,70,14,0,2 seedlings
9/14/2001,257,M,WELL,PRGL,0,,37,,0,,0,,4,,0,0,0,B,,,MB,41,0,90.24,0,0,9.76,
9/14/2001,257,M,WELL,XANT,0,,9,,27,,0,,27,,0,0,0,B,52,,MB,63,0,14.29,42.86,0,42.86,52 seedlings
9/17/2001,260,P,COLL,PAOB,0,,170,,0,,0,,0,,0,0,0,B,,,MB,170,0,100,0,0,0,
9/17/2001,260,P,SMAL,PAOB,0,,95,,43,,2,,0,,0,0,0,B,,,MB,140,0,67.86,30.71,1.43,0,
9/17/2001,260,P,TOBO,PLMU,NULL,M,NULL,M,NULL,M,NULL,M,NULL,M,NULL,NULL,NULL,L,,,MB,NULL,NULL,NULL,NULL,NULL,NULL,*didn't census due to rain
9/17/2001,260,P,TOBO,SPAI,NULL,M,NULL,M,NULL,M,NULL,M,NULL,M,NULL,NULL,NULL,L,,,MB,NULL,NULL,NULL,NULL,NULL,NULL,*didn't census due to rain
9/14/2001,257,T,EAST,FLCE,0,,98,,0,,0,,0,,0,0,0,B,,,MB,98,0,100,0,0,0,
9/14/2001,257,T,EAST,LYBE,18,,0,,0,,0,,0,,0,0,0,B,,,MB,18,100,0,0,0,0,2nd leaf drop
9/14/2001,257,T,EAST,MUAR,0,,11,,0,,0,,0,,0,0,0,B,,,MB,11,0,100,0,0,0,
9/14/2001,257,T,EAST,MUPO,0,,53,,0,,0,,0,,0,0,0,B,,,MB,53,0,100,0,0,0,
9/14/2001,257,T,EAST,PLMU,0,,16,,1,,0,,0,,0,0,0,B,,,MB,17,0,94.12,5.88,0,0,
9/14/2001,257,T,EAST,SCBR,0,,46,,0,,0,,0,,0,0,0,L,,,MB,46,0,100,0,0,0,
9/17/2001,260,T,TAYL,FLCE,0,,71,,0,,0,,0,,0,0,0,B,,,MB,71,0,100,0,0,0,2 dead?
9/17/2001,260,T,TAYL,LYBE,0,,8,,0,,0,,0,,0,0,0,B,,,MB,8,0,100,0,0,0,
9/17/2001,260,T,TAYL,MUAR,0,,6,,7,,3,,0,,0,0,0,B,,,MB,16,0,37.5,43.75,18.75,0,
9/17/2001,260,T,TAYL,MUPO,0,,13,,2,,10,,0,,0,0,0,B,,,MB,25,0,52,8,40,0,
9/17/2001,260,T,TAYL,PLMU,0,,35,,27,,7,,0,,0,0,0,B,,,MB,69,0,50.72,39.13,10.14,0,*see history log
9/17/2001,260,T,TAYL,SCBR,0,,165,,0,,1,,2,,0,0,0,L,,,MB,168,0,98.21,0,0.6,1.19,
9/17/2001,260,T,TAYL,SPAI,0,,45,,8,,7,,2,,0,0,0,B,,,MB,62,0,72.58,12.9,11.29,3.23,
9/14/2001,257,T,WEST,FLCE,0,,49,,0,,0,,0,,0,0,0,B,,,MB,49,0,100,0,0,0,2 dead?
9/14/2001,257,T,WEST,MUAR,0,,8,,0,,0,,0,,0,0,0,B,,,MB,8,0,100,0,0,0,
9/14/2001,257,T,WEST,MUPO,0,,10,,0,,0,,0,,0,0,0,B,,,MB,10,0,100,0,0,0,
9/14/2001,257,T,WEST,PLMU,0,,49,,0,,4,,0,,0,0,0,B,,,MB,53,0,92.45,0,7.55,0,
9/14/2001,257,T,WEST,SCBR,0,,107,,0,,0,,3,,0,0,0,L,,,MB,110,0,97.27,0,0,2.73,
10/15/2001,288,C,CALI,DAPU,0,,4,,0,,51,,6,,0,0,0,L,,,MB,61,0,6.56,0,83.61,9.84,
10/15/2001,288,C,CALI,LATR,0,,107,,3,,6,,43,,0,0,0,B,,,MB,159,0,67.3,1.89,3.77,27.04,
10/15/2001,288,C,CALI,MUPO,0,,7,,2,,2,,0,,0,0,0,B,,,MB,11,0,63.64,18.18,18.18,0,
10/15/2001,288,C,CALI,XANT,0,,26,,2,,18,,0,,0,0,0,B,,,MB,46,0,56.52,4.35,39.13,0,
10/15/2001,288,C,CALI,ZIAC,0,,0,,0,,10,,1,,0,0,0,B,,,MB,11,0,0,0,90.91,9.09,
10/15/2001,288,C,GRAV,DAPU,0,,7,,0,,7,,1,,0,0,0,B,,,MB,15,0,46.67,0,46.67,6.67,
10/15/2001,288,C,GRAV,LATR,0,,3,,1,,0,,54,,0,0,0,B,,,MB,58,0,5.17,1.72,0,93.1,
10/15/2001,288,C,GRAV,MUPO,0,,17,,15,,8,,0,,0,0,0,B,,,MB,40,0,42.5,37.5,20,0,
10/15/2001,288,C,GRAV,PRGL,0,,11,,0,,0,,0,,0,0,0,B,,,MB,11,0,100,0,0,0,
10/15/2001,288,C,GRAV,ZIAC,0,,6,,0,,11,,0,,0,0,0,B,,,MB,17,0,35.29,0,64.71,0,
10/15/2001,288,C,SAND,DAPU,0,,0,,0,,5,,0,,0,0,0,B,,,MB,5,0,0,0,100,0,*see history log
10/15/2001,288,C,SAND,LATR,0,,2,,1,,3,,46,,0,0,0,B,,,MB,52,0,3.85,1.92,5.77,88.46,
10/15/2001,288,C,SAND,MUPO,0,,29,,10,,0,,0,,0,0,0,B,,,MB,39,0,74.36,25.64,0,0,
10/15/2001,288,C,SAND,ZIAC,0,,2,,0,,2,,0,,0,0,0,B,,,MB,4,0,50,0,50,0,
10/15/2001,288,G,BASN,BOER,0,,0,,7,,155,,0,,0,0,0,L,,,MB,162,0,0,4.32,95.68,0,
10/15/2001,288,G,BASN,DAPU,0,,0,,0,,4,,0,,0,0,0,B,,,MB,4,0,0,0,100,0,
10/15/2001,288,G,BASN,MUAR,0,,94,,25,,12,,0,,0,0,0,B,,,MB,131,0,71.76,19.08,9.16,0,
10/15/2001,288,G,BASN,SCBR,0,,9,,2,,1,,13,,0,0,0,L,,,MB,25,0,36,8,4,52,
10/15/2001,288,G,IBPE,BOER,0,,6,,9,,94,,0,,0,0,0,L,,,MB,109,0,5.5,8.26,86.24,0,
10/15/2001,288,G,IBPE,XANT,0,,9,,2,,89,,0,,0,0,0,B,10,,MB,100,0,9,2,89,0,10 non reproductive size
10/15/2001,288,G,SUMM,BOER,0,,3,,1,,137,,3,,0,0,0,L,,,MB,144,0,2.08,0.69,95.14,2.08,
10/15/2001,288,G,SUMM,DAPU,0,,0,,0,,0,,1,,0,0,0,B,,,MB,1,0,0,0,0,100,
10/15/2001,288,M,NORT,PRGL,0,,12,,0,,0,,0,,0,0,0,B,1,,MB,12,0,100,0,0,0,1 non-reprod. size
10/15/2001,288,M,NORT,SPFL,0,,1,,1,,2,,0,,0,0,0,B,,,MB,4,0,25,25,50,0,
10/15/2001,288,M,NORT,XANT,0,,0,,2,,3,,0,,0,0,0,B,,,MB,5,0,0,40,60,0,
10/15/2001,288,M,RABB,DAPU,0,,15,,0,,24,,15,,0,0,0,L,,,MB,54,0,27.78,0,44.44,27.78,
10/15/2001,288,M,RABB,MUPO,0,,0,,2,,8,,0,,0,0,0,B,,,MB,10,0,0,20,80,0,
10/15/2001,288,M,RABB,PRGL,0,,16,,0,,0,,1,,0,0,0,B,,,MB,17,0,94.12,0,0,5.88,
10/15/2001,288,M,RABB,SPFL,0,,3,,0,,6,,0,,0,0,0,B,,,MB,9,0,33.33,0,66.67,0,
10/15/2001,288,M,RABB,XANT,0,,7,,5,,48,,0,,0,0,0,B,13,,MB,60,0,11.67,8.33,80,0,13 non-reprod. size
10/15/2001,288,M,WELL,PRGL,0,,44,,0,,0,,0,,0,0,0,B,,,MB,44,0,100,0,0,0,
10/15/2001,288,M,WELL,XANT,0,,1,,0,,81,,0,,0,0,0,B,,,MB,82,0,1.22,0,98.78,0,
10/15/2001,288,P,COLL,PAOB,0,,170,,0,,0,,0,,0,0,0,B,,,MB,170,0,100,0,0,0,1st flwring off transect 9/28
10/15/2001,288,P,SMAL,PAOB,0,,47,,14,,79,,0,,0,0,0,B,,,MB,140,0,33.57,10,56.43,0,
10/15/2001,288,P,TOBO,PLMU,0,,32,,3,,117,,0,,0,0,0,L,,,MB,152,0,21.05,1.97,76.97,0,
10/15/2001,288,P,TOBO,SPAI,0,,66,,6,,3,,0,,0,0,0,L,,,MB,75,0,88,8,4,0,
10/15/2001,288,T,EAST,FLCE,0,,23,,69,,1,,0,,0,0,0,B,,,MB,93,0,24.73,74.19,1.08,0,
10/15/2001,288,T,EAST,LYBE,0,,1,,0,,10,,0,,0,0,0,B,,,MB,11,0,9.09,0,90.91,0,
10/15/2001,288,T,EAST,MUAR,0,,14,,0,,4,,0,,0,0,0,B,,,MB,18,0,77.78,0,22.22,0,
10/15/2001,288,T,EAST,MUPO,0,,13,,12,,11,,3,,0,0,0,B,,,MB,39,0,33.33,30.77,28.21,7.69,
10/15/2001,288,T,EAST,PLMU,0,,1,,1,,11,,0,,0,0,0,B,,,MB,13,0,7.69,7.69,84.62,0,
10/15/2001,288,T,EAST,SCBR,0,,36,,0,,0,,2,,0,0,0,L,,,MB,38,0,94.74,0,0,5.26,
10/15/2001,288,T,TAYL,FLCE,0,,6,,29,,28,,0,,0,0,0,B,,,MB,63,0,9.52,46.03,44.44,0,1st in bud stage on 9/24/01
10/15/2001,288,T,TAYL,LYBE,0,,5,,0,,3,,2,,0,0,0,B,,,MB,10,0,50,0,30,20,
10/15/2001,288,T,TAYL,MUAR,0,,40,,3,,96,,0,,0,0,0,B,,,MB,139,0,28.78,2.16,69.06,0,
10/15/2001,288,T,TAYL,MUPO,0,,0,,0,,13,,0,,0,0,0,B,,,MB,13,0,0,0,100,0,
10/15/2001,288,T,TAYL,PLMU,0,,4,,10,,65,,0,,0,0,0,B,,,MB,79,0,5.06,12.66,82.28,0,
10/15/2001,288,T,TAYL,SCBR,0,,72,,0,,4,,71,,0,0,0,L,,,MB,147,0,48.98,0,2.72,48.3,
10/15/2001,288,T,TAYL,SPAI,0,,42,,10,,31,,0,,0,0,0,B,,,MB,83,0,50.6,12.05,37.35,0,
10/15/2001,288,T,WEST,FLCE,0,,27,,27,,0,,0,,0,0,0,B,,,MB,54,0,50,50,0,0,
10/15/2001,288,T,WEST,MUAR,0,,24,,0,,3,,0,,0,0,0,B,,,MB,27,0,88.89,0,11.11,0,
10/15/2001,288,T,WEST,MUPO,0,,5,,0,,0,,0,,0,0,0,B,,,MB,5,0,100,0,0,0,
10/15/2001,288,T,WEST,PLMU,0,,26,,1,,6,,2,,0,0,0,B,,,MB,35,0,74.29,2.86,17.14,5.71,
10/15/2001,288,T,WEST,SCBR,0,,113,,0,,0,,7,,0,0,0,L,,,MB,120,0,94.17,0,0,5.83,
11/16/2001,320,C,CALI,DAPU,0,,8,,0,,0,,58,,0,0,0,L,,,MB,66,0,12.12,0,0,87.88,
11/16/2001,320,C,CALI,LATR,0,,102,,5,,0,,70,,0,0,0,B,,,MB,177,0,57.63,2.82,0,39.55,
11/16/2001,320,C,CALI,MUPO,0,,4,,0,,0,,8,,0,0,0,B,,,MB,12,0,33.33,0,0,66.67,
11/16/2001,320,C,CALI,XANT,0,,20,,0,,0,,26,,0,0,0,B,,,MB,46,0,43.48,0,0,56.52,
11/16/2001,320,C,CALI,ZIAC,0,,3,,0,,0,,11,,0,0,0,B,,,MB,14,0,21.43,0,0,78.57,
11/16/2001,320,C,GRAV,DAPU,0,,6,,0,,0,,11,,0,0,0,B,,,MB,17,0,35.29,0,0,64.71,
11/16/2001,320,C,GRAV,LATR,0,,3,,0,,59,,0,,0,0,0,B,,,MB,62,0,4.84,0,95.16,0,plants also have new buds
11/16/2001,320,C,GRAV,MUPO,0,,18,,0,,1,,21,,0,0,0,B,,,MB,40,0,45,0,2.5,52.5,
11/16/2001,320,C,GRAV,PRGL,0,,11,,0,,0,,0,,0,0,0,B,,,MB,11,0,100,0,0,0,
11/16/2001,320,C,GRAV,ZIAC,0,,7,,0,,0,,8,,0,0,0,B,,,MB,15,0,46.67,0,0,53.33,
11/16/2001,320,C,SAND,DAPU,0,,1,,0,,0,,0,,0,0,0,B,,,MB,1,0,100,0,0,0,
11/16/2001,320,C,SAND,LATR,0,,2,,0,,0,,53,,0,0,0,B,,,MB,55,0,3.64,0,0,96.36,
11/16/2001,320,C,SAND,MUPO,0,,22,,2,,4,,3,,0,0,0,B,,,MB,31,0,70.97,6.45,12.9,9.68,
11/16/2001,320,C,SAND,ZIAC,0,,2,,0,,0,,1,,0,0,0,B,,,MB,3,0,66.67,0,0,33.33,
11/16/2001,320,G,BASN,BOER,0,,2,,0,,0,,160,,0,0,0,L,,,MB,162,0,1.23,0,0,98.77,
11/16/2001,320,G,BASN,DAPU,0,,0,,0,,0,,3,,0,0,0,B,,,MB,3,0,0,0,0,100,
11/16/2001,320,G,BASN,MUAR,0,,86,,7,,0,,31,,0,0,0,B,,,MB,124,0,69.35,5.65,0,25,
11/16/2001,320,G,BASN,SCBR,0,,24,,0,,0,,18,,0,0,0,L,,,MB,42,0,57.14,0,0,42.86,
11/15/2001,319,G,IBPE,BOER,0,,1,,0,,0,,108,,0,0,0,L,,,MB,109,0,0.92,0,0,99.08,
11/15/2001,319,G,IBPE,XANT,0,,12,,0,,1,,105,,0,0,0,B,20,,MB,118,0,10.17,0,0.85,88.98,20 non-reprod size
11/16/2001,320,G,SUMM,BOER,0,,0,,0,,0,,140,,0,0,0,L,,,MB,140,0,0,0,0,100,
11/16/2001,320,G,SUMM,DAPU,0,,0,,0,,0,,1,,0,0,0,B,,,MB,1,0,0,0,0,100,
11/15/2001,319,M,NORT,PRGL,0,,12,,0,,0,,0,,0,0,0,B,,,MB,12,0,100,0,0,0,lvs starting to drop
11/15/2001,319,M,NORT,SPFL,0,,0,,0,,0,,2,,0,0,0,B,,,MB,2,0,0,0,0,100,
11/15/2001,319,M,NORT,XANT,0,,0,,0,,0,,5,,0,0,0,B,,,MB,5,0,0,0,0,100,
11/15/2001,319,M,RABB,DAPU,0,,0,,0,,0,,67,,0,0,0,L,,,MB,67,0,0,0,0,100,
11/15/2001,319,M,RABB,MUPO,0,,1,,0,,0,,14,,0,0,0,B,,,MB,15,0,6.67,0,0,93.33,
11/15/2001,319,M,RABB,PRGL,0,,17,,0,,0,,0,,0,0,0,B,,,MB,17,0,100,0,0,0,
11/15/2001,319,M,RABB,SPFL,2,,0,,0,,0,,5,,0,0,0,B,,,MB,7,28.57,0,0,0,71.43,
11/15/2001,319,M,RABB,XANT,0,,7,,0,,0,,47,,0,0,0,B,5,,MB,54,0,12.96,0,0,87.04,5 non-reprod size
11/15/2001,319,M,WELL,PRGL,0,,45,,0,,0,,0,,0,0,0,B,,,MB,45,0,100,0,0,0,
11/15/2001,319,M,WELL,XANT,0,,1,,0,,0,,74,,0,0,0,B,70,,MB,75,0,1.33,0,0,98.67,70 non-reprod size
11/16/2001,320,P,COLL,PAOB,170,,0,,0,,0,,0,,0,0,0,B,,,MB,170,100,0,0,0,0,
11/15/2001,319,P,SMAL,PAOB,0,,122,,0,,0,,18,,0,0,0,B,,,MB,140,0,87.14,0,0,12.86,*see history log
11/15/2001,319,P,TOBO,PLMU,0,,35,,1,,7,,105,,0,0,0,L,,,MB,148,0,23.65,0.68,4.73,70.95,
11/15/2001,319,P,TOBO,SPAI,0,,56,,2,,0,,5,,0,0,0,L,,,MB,63,0,88.89,3.17,0,7.94,
11/15/2001,319,T,EAST,FLCE,0,,18,,0,,0,,76,,0,0,0,B,,,MB,94,0,19.15,0,0,80.85,
11/15/2001,319,T,EAST,LYBE,0,,10,,0,,2,,6,,0,0,0,B,,,MB,18,0,55.56,0,11.11,33.33,
11/15/2001,319,T,EAST,MUAR,0,,10,,0,,0,,3,,0,0,0,B,,,MB,13,0,76.92,0,0,23.08,
11/15/2001,319,T,EAST,MUPO,1,,24,,1,,2,,11,,0,0,0,B,,,MB,39,2.56,61.54,2.56,5.13,28.21,
11/15/2001,319,T,EAST,PLMU,4,,5,,0,,0,,5,,0,0,0,B,,,MB,14,28.57,35.71,0,0,35.71,
11/15/2001,319,T,EAST,SCBR,0,,29,,0,,0,,1,,0,0,0,L,,,MB,30,0,96.67,0,0,3.33,
